Item,Name,Type,SKU,Options,Inventory Tracking,Current Stock,Low Stock,Price,Cost Price,Retail Price,Sale Price,Channels,Categories,Description,Custom Fields,Page Title,Product URL,Meta Description,Search Keywords,Meta Keywords,Bin Picking Number,UPC/EAN,Global Trade Number,Manufacturer Part Number,Free Shipping,Fixed Shipping Cost,Weight,Width,Height,Depth,Is Visible,Is Featured,Warranty,Tax Class,Product Condition,Show Product Condition,Sort Order,Variant Image URL,Internal Image URL (Export),Image URL (Import),Image Description,Image is Thumbnail,Image Sort Order,YouTube ID,Video Title,Video Description,Video Sort Order
Product,Personalised Spongebob Candy Rock (6 Pack),physical,prl24,,none,0,0,6.99,1.20,0.00,0.00,1,55;63;65;70;79;366;462;470,"<p>Add your special touch to any event with these Personalised Spongebob Candy Rock (6 Pack). Perfect for weddings, parties or occasions of any kind, these customisable sweet treats are sure to brighten any event! There's nothing like a good old Rock to bring back some sweet memories of our younger years.</p><h3>Quantity Per Pack:</h3><p>- 6 Yellow Sponge Candy Rocks.</p><h3>Size:</h3><p>- 17.5cm long. Ingredients: Sugar, glucose, syrup, flavouring colours.: E102,E110,E122,E129,E132,E133,E142,E153,E155.<br>Nutritional Information:per 100g:&nbsp;<br>- Energy (kcal) 374<br>- Fat 0g<br>- Carbohydrates 92g<br>Of which sugars 74g&nbsp;<br>- Protein 0g<br>- Salt 0.01g</p><p>Please Note: Please allow up to 2 working days for delivery of personalised items (ROI)</p><p>Personalised items cannot be returned or refunded unless they are faulty.</p>","[{""id"":1105,""name"":""[C] Please ensure you have the correct spelling and grammer as printing mistakes cannot be undone"",""value"":""Yes""}]",Personalised Spongebob Candy Rock (6 Pack) | Custom Sweets,/personalised-spongebob-candy-rock-6-pack/,"Looking for a fun treat? Check out our Personalised Spongebob Candy Rock (6 Pack)! Perfect for parties, gifts, or just a sweet snack. Order now!","Personalised Spongebob Candy Rock (6 Pack),",Personalised Spongebob Candy Rock (6 Pack),,,,,FALSE,0.00,0.1,0.00,0.00,0.00,FALSE,FALSE,,0,New,FALSE,10,,,,,,,,,,
Product,Star Wars Latex Balloons,physical,57625,,product,0,12,4.49,1.28,0.00,0.00,1,215;247;447;55;60;65;70;84,<p>Use these Star Wars Latex Balloons to signal to the galaxy where the party is at. These balloons feature a screen printed design of your favourite Star Wars characters and come in a pack 6 assorted colours.<br /><br /></p>,,,/star-wars-latex-balloons/,,,,,,,,FALSE,,0.1
Product,Deluxe Finn Costume,physical,620259,,variant,14,0,36.99,3.06,0.00,19.99,1,24;25;28;33;35;45;47;84;106;118;396;447;753;92,"<p>Meet the newest hero of the Star Wars galaxy. Be ready to defeat the First Order when you wear the Deluxe Finn Costume.<br />Finn was a human male who served as a stormtrooper in the First Order approximately thirty years after the Battle of Endor.<br />Left stranded on the desert planet of Jakku. At one point, he used the lightsaber that had once belonged to Jedi Knights Anakin Skywalker and Luke Skywalker. As a stormtrooper, Finn was a trained warrior, but struggled to escape his past.</p>",,,/deluxe-finn-costume/,,,,,,,,FALSE,,0.1
Product,Childs Darth Vader Costume,physical,641066,,variant,2,0,41.99,20.67,0.00,24.99,1,24;25;28;33;45;47;65;70;84;89;106;247;396;447,<p>Become the galaxy's most famous Jedi and the most powerful Sith to ever live in our Childs Darth Vader Costume.You don't know the power of the dark side until you have transformed into Darth Vader. Dress to impress at costume parties as one of the most iconic characters in film history.&nbsp;</p>,,,/childs-darth-vader-costume/,,,,,,,,FALSE,,0.1
Product,Personalised Super Mario Coins (15 Pack),physical,pcc108,,none,1,0,7.99,2.75,0.00,0.00,1,55;63;65;70;79;366;467;66;629;249,"<p>Elevate your party decor with this 15-pack of Personalised Super Mario Coins from Party World. These coins are perfect for any Super Mario-themed celebration, adding a fun and nostalgic touch to your decorations. Each coin can be personalised with a name or message, making them a unique and memorable party favor for guests. These coins are made of high-quality materials, ensuring durability and longevity. Bring the magic of Super Mario to your event with these Personalised Super Mario Coins, the ideal addition to any gamer party. Get ready to level up your decorations with these iconic coins!</p><p><strong>Simply add your text below to personalise each of these chocolate coin.</strong></p><h3>Features:</h3><p>- Personalised Super Mario Coins (15 Pack)<br><br>Chocolate Coins Ingredients:<br>Milk Chocolate: Sugar, Cocoa butter, whole milk powder, Cocoa mass, Whey powder (Milk), Emulsifiers: SOYA lecithin, flavour.<br><br>Allergy Advice!<br>May contain traces of Nuts and Cereals (Gluten).</p><p><strong>Please Note: Please allow up to 2 working days for delivery of personalised items (ROI)&nbsp;</strong></p><p><strong>Personalised items cannot be returned or refunded unless they are faulty.</strong></p>","[{""id"":1106,""name"":""[C] Please ensure you have the correct spelling and grammer as printing mistakes cannot be undone"",""value"":""Yes""},{""id"":1429,""name"":""Theme"",""value"":""Super Mario""},{""id"":5248,""name"":""Theme"",""value"":""Gaming""}]",Personalised Super Mario Coins (15 Pack) | Custom Sweets,/personalised-super-mario-coins-15-pack/,Looking for Personalised Super Mario Coins? Get a 15 pack of these unique collector's items to add to your collection or gift to a gaming enthusiast.,"Personalised Super Mario Coins (15 Pack), Super Mario Coins ,",Personalised Super Mario Coins,,,,,FALSE,0.00,0.1,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,12,,,,,,,,,,
Product,Personalised Super Mario Lollipops (15 Pack),physical,plp107,,none,1,0,8.49,1.65,0.00,0.00,1,55;63;65;70;79;366;466;66;629;249,"<p>Elevate your party with these delightful Personalised Super Mario Lollipops (15 Pack) from Party World. These vibrant and delicious lollipops are perfect for adding a fun and personalised touch to any event. Each lollipop features the iconic Super Mario characters, making them a hit with both children and adults. Individually wrapped and ready to go, these lollipops are ideal for party favors, goodie bags, or simply as a sweet treat. Add a pop of color and flavor to your celebration with these delightful Personalised Super Mario Lollipops from Party World. Perfect for birthdays, themed parties, or any special occasion.</p><h3>Features:</h3><p>- Personalised Super Mario Lollipops (15 Pack)<br><br>Lollipop Ingredients:<br>Glucose, Sugar, Acid: Citric Acid, Flavours, Concentrate of Carrots, Safflower, Apple and Blackcurrant and Natural Colours: E100, E141.</p><p><strong>Please Note: Please allow up to 2 working days for delivery of personalised items (ROI)&nbsp;</strong></p><p><strong>Personalised items cannot be returned or refunded unless they are faulty.</strong></p>","[{""id"":1107,""name"":""[C] Please ensure you have the correct spelling and grammer as printing mistakes cannot be undone"",""value"":""Yes""},{""id"":1430,""name"":""Theme"",""value"":""Super Mario""},{""id"":5247,""name"":""Theme"",""value"":""Gaming""}]",Personalised Super Mario Lollipops (15 Pack),/personalised-super-mario-lollipops-15-pack/,Introducing Personalised Super Mario Lollipops - a 15 pack assortment of your favorite super Mario characters on delicious lollipops.,"Personalised Super Mario Lollipops (15 Pack), Super Mario Lollipops,",Personalised Super Mario Lollipops,,,,,FALSE,0.00,0.1,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,12,,,,,,,,,,
Product,Personalised Super Mario Chocolate Bars (7 Pack),physical,pab45,,none,10000,0,8.49,2.66,0.00,0.00,1,55;63;65;66;70;366;468;620;629;249,"<p>The Personalised Super Mario Chocolate Bars (7 Pack) from Party World are a delightful treat for any Super Mario fan. Each chocolate bar features a fun Super Mario themed decoration, making them perfect for parties or special occasions. These delicious chocolate bars are individually wrapped, making them convenient for sharing or gifting. The Personalised Super Mario Chocolate Bars (5 Pack) are a great addition to any Super Mario themed event and are sure to impress guests of all ages. Add these tasty treats to your party decorations for a fun and memorable touch.</p>",,,/personalised-super-mario-chocolate-bars-7-pack/,,,,,,,,FALSE,,0.1
Product,Personalised Super Mario Lovehearts (9 Pack),physical,lhs96,,none,0,0,5.99,1.00,0.00,0.00,1,55;63;65;70;79;366;469;66;629;249,"<p>Add that special touch to your Super Mario Party these personalised Super Mario Love Heart Sweets. These customisable sweet treats are sure to brighten any event!<br><br>Quantity per Pack:<br>- 9 Packet of Super Plumber Love Heart Sweets<br><br>Ingredients:<br>Sugar, Acidity Regulators: Malic Acid, Tartaric Acid; sodium bicarbonate, stearic acid, Modified starch, E470b, Anti-Caking Agent: Magnesium Carbonate; Flavourings, Colours: E100 (turmeric or curcumin), E104 (Quinoline Yellow WS), E110 (Sunset Yellow FCF), E122 (Azorubine), E124 (Ponceau 4R), E129 (Allura Red AC), E132 (Indigo carmine), ElderberryExtract.<br>Suitable for Vegetarians.</p><p><strong>Please Note: Please allow up to 2 working days for delivery of personalised items (ROI)&nbsp;</strong></p><p><strong>Personalised items cannot be returned or refunded unless they are faulty.</strong></p>","[{""id"":1109,""name"":""[C] Please ensure you have the correct spelling and grammer as printing mistakes cannot be undone"",""value"":""Yes""},{""id"":1432,""name"":""Theme"",""value"":""Super Mario""},{""id"":5245,""name"":""Theme"",""value"":""Gaming""}]",Personalised Super Mario Lovehearts (9 Pack),/personalised-super-mario-lovehearts-9-pack/,Looking for a unique gift? Check out our Personalised Super Mario Lovehearts (9 Pack) for a sweet and thoughtful gesture.,,Personalised Super Mario Lovehearts (9 Pack),,,,,FALSE,0.00,0.1,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,12,,,,,,,,,,
Product,Personalised Super Mario Party Banner,physical,pb110,,none,0,0,13.99,3.88,0.00,0.00,1,65;70;79;249;361;629;685;686;66,"<p>Elevate your Super Mario-themed party with the Personalised Super Mario Party Banner from Party World. This vibrant and engaging banner is perfect for decorating your celebration space with a personalized touch. Featuring iconic Super Mario characters and a customizable message, this high-quality banner is a must-have for any fan of the popular video game franchise. Made by Party World, this banner is durable and easy to hang, adding a festive and fun atmosphere to your party. Get your hands on the Personalised Super Mario Party Banner today and make your event truly memorable. Perfect for birthdays, game nights, and more.</p><p><strong>Simply add your text in the box below for your own customised banner.</strong></p><h3>Features:&nbsp;</h3><p>- 1 Personalised Super Mario Party Banner</p><h3>Size Available:</h3><p>- 1 ft x 4ft</p><p>- 2ft x 4ft&nbsp;</p><p>Please Note: Please allow up to 2 working days for delivery of personalised items (ROI)&nbsp;</p><p>Personalised items cannot be returned or refunded unless they are faulty.</p>","[{""id"":1054,""name"":""[C] Please ensure you have the correct spelling and grammer as printing mistakes cannot be undone"",""value"":""Yes""},{""id"":1433,""name"":""Theme"",""value"":""Super Mario""},{""id"":5408,""name"":""Theme"",""value"":""Gaming""}]",Personalised Super Mario Party Banner | Party Banners,/personalised-super-mario-party-banner/,Looking for a Personalised Super Mario Party Banner? Look no further! Customise your banner and make your party extra special with this unique product.,"Personalised Super Mario Party Banner, Super Mario Party Banner,",Personalised Super Mario Party Banner,,,,,FALSE,0.00,0.1,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,1,,,,,,,,,,
Product,Personalised Super Mario Party Invites,physical,pi36,,none,0,0,6.99,0.86,0.00,0.00,1,65;70;79;369;66;629;249,"<p>Elevate your next celebration with our Party World's Personalised Super Mario Party Invites! These custom invitations feature vibrant Super Mario-themed designs that will impress your guests and set the tone for a fun-filled event. Made with high-quality materials, these invites are perfect for birthdays, game nights, or any Mario-themed party. Personalise each invite with your own messages and details to make them truly special. Make your party planning easy and stress-free with these unique and eye-catching invites. Order your Personalised Super Mario Party Invites today and get ready for a memorable and exciting celebration!</p><h3>Quantity</h3><ul><li>16 Super Plumber Party Invites</li><li>16 White Envelopes</li></ul><h3>Please Note</h3><ul><li>Its Name ONLY personalisation</li></ul><p><strong>Please Note: Please allow up to 2 working days for delivery of personalised items (ROI)&nbsp;</strong></p><p><strong>Personalised items cannot be returned or refunded unless they are faulty.</strong></p><p>&nbsp;</p>","[{""id"":1434,""name"":""Theme"",""value"":""Super Mario""},{""id"":4593,""name"":""Theme"",""value"":""Gaming""}]",Personalised Super Mario Party Invites | PartyWorld,/personalised-super-mario-party-invites/,Shop our collection of Personalised Super Mario Party Invites for a fun and customized touch to your upcoming celebration. Perfect for Mario fans!,,Personalised Super Mario Party Invites,,,,,FALSE,0.00,0.1,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,7,,,,,,,,,,
Product,Personalised Super Mario Candy Rock (6 Pack),physical,prl40,,none,0,0,6.99,1.20,0.00,0.00,1,55;63;65;70;79;366;470;66;629;249,"<p>Add your special touch to your party with our all new Personalised Super Mario Candy Rock (6 Pack). Personlaised candy rocks are perfect for weddings, parties or occasions of any kind, these customisable sweet treats are sure to brighten any event! There's nothing like a good old Rock to bring back some sweet memories of our younger years.</p><h3>Quantity Per Pack:</h3><p>- 6 Super Plumber Candy Rocks.</p><h3>Size:</h3><p>- 17.5cm long. Ingredients: Sugar, glucose, syrup, flavouring colours.: E102,E110,E122,E129,E132,E133,E142,E153,E155.<br>Nutritional Information:per 100g:&nbsp;<br>- Energy (kcal) 374<br>- Fat 0g<br>- Carbohydrates 92g<br>Of which sugars 74g&nbsp;<br>- Protein 0g<br>- Salt 0.01g</p><p>Please Note: Please allow up to 2 working days for delivery of personalised items (ROI)</p><p>Personalised items cannot be returned or refunded unless they are faulty.</p>","[{""id"":1110,""name"":""[C] Please ensure you have the correct spelling and grammer as printing mistakes cannot be undone"",""value"":""Yes""}]",Personalised Super Mario Candy Rock (6 Pack),/personalised-super-mario-candy-rock-6-pack/,Get your hands on the Personalised Super Mario Candy Rock (6 Pack) - a sweet treat for video game fans! Personalise your fav plumber today.,"Personalised Super Mario Candy Rock (6 Pack),",Personalised Super Mario Candy Rock (6 Pack),,,,,FALSE,0.00,0.1,0.00,0.00,0.00,FALSE,FALSE,,0,New,FALSE,12,,,,,,,,,,
Product,White Sleep Tight Romper,physical,pbg2,,variant,0,0,19.99,5.88,0.00,0.00,1,79,"<p><span style=""color: #221111; font-family: Lato, sans-serif; font-size: 14px;"">Why not grab something extra special for your little one this Christmas with a personalised Christmas baby romper. This romper reads ""Sleep tight Santa is on his way tonight"" along with your chosen name and Christmas 2020. This is a perfect Christmas keepsake gift for years to come!</span><br style=""box-sizing: border-box; color: #221111; font-family: Lato, sans-serif; font-size: 14px;"" /><br style=""box-sizing: border-box; color: #221111; font-family: Lato, sans-serif; font-size: 14px;"" /><span style=""color: #221111; font-family: Lato, sans-serif; font-size: 14px;"">Qty per pack:</span><br style=""box-sizing: border-box; color: #221111; font-family: Lato, sans-serif; font-size: 14px;"" /><span style=""color: #221111; font-family: Lato, sans-serif; font-size: 14px;"">- 1 Sleep Tight White Romper</span><br style=""box-sizing: border-box; color: #221111; font-family: Lato, sans-serif; font-size: 14px;"" /><br style=""box-sizing: border-box; color: #221111; font-family: Lato, sans-serif; font-size: 14px;"" /><span style=""color: #221111; font-family: Lato, sans-serif; font-size: 14px;"">Sizes available:</span><br style=""box-sizing: border-box; color: #221111; font-family: Lato, sans-serif; font-size: 14px;"" /><span style=""color: #221111; font-family: Lato, sans-serif; font-size: 14px;"">- 0-3 months</span><br style=""box-sizing: border-box; color: #221111; font-family: Lato, sans-serif; font-size: 14px;"" /><span style=""color: #221111; font-family: Lato, sans-serif; font-size: 14px;"">- 3-6 months</span><br style=""box-sizing: border-box; color: #221111; font-family: Lato, sans-serif; font-size: 14px;"" /><span style=""color: #221111; font-family: Lato, sans-serif; font-size: 14px;"">- 6-12 months</span></p> <p><b>Please Note: Please allow up to 2 working days for delivery of personalised items (ROI)&nbsp;</b></p> <p><b>Personalised items cannot be returned or refunded unless they are faulty.</b></p>",,White Sleep Tight Romper | Stylish and Comfortable Sleepwear,/white-sleep-tight-romper/,Shop the adorable White Sleep Tight Romper now for a comfortable and peaceful night's sleep. Perfect for your little one.,,,,,,,FALSE,0.00,0.1,0.00,0.00,0.00,TRUE,FALSE,,5,New,FALSE,0,,,,,,,,,,
Product,Personalised First Christmas White Romper,physical,pbg3,,variant,1,0,19.99,5.88,0.00,0.00,1,79;359;376,"<p>Make your little ones first Christmas one to remember with our personalised 1st Christmas rompers. Available in red or white these rompers read ""My 1st Christmas 2020"" and your chosen name. These gift are keepsake gift to look back on for future Christmases. These make a great gift for a loved ones child or your own little ones.</p>",,,/personalised-first-christmas-white-romper/,,,,,,,,FALSE,,0.1
Product,Personalised Your Text Here White Romper,physical,pbg1,,variant,0,0,19.99,5.88,0.00,0.00,1,79;359;376,"<p><span style=""color: #221111; font-family: Lato, sans-serif; font-size: 14px;"">Looking for something extra special for your baby then our personalised baby romper's are perfect. Coming in white or red these rompers can be designed with whatever text you wish to have on them. The white with red text and the red with white text makes it ideal for a Christmas romper.</span></p>",,,/personalised-your-text-here-white-romper/,,,,,,,,FALSE,,0.1
Product,Personalised Fireman Sam Labels (8 Pack),physical,obl46,,none,0,0,4.99,1.52,0.00,0.00,1,65;66;79;238;360,"<p>Enhance your child's party experience with our Personalised Fireman Sam Labels (8 Pack) from Party World. These high-quality labels feature vibrant colors and adorable Fireman Sam characters. Perfect for decorating party favors, gifts, or even water bottles. Personalize each label with your child's name for a special touch. Ideal for Fireman Sam themed parties, birthdays, or play dates. Get your hands on this Party World product to make your child's celebration extra special. Order your Personalised Fireman Sam Labels (8 Pack) today!</p><p><strong>Simply just add your text in the box for your own customised oval bag label.</strong><br><br>Quantity Per Pack:<br>- 8 Fireman Oval Bag Labels.<br><br>Size: -90mm x 60mm.</p><p><strong>Please Note: Please allow up to 2 working days for delivery of personalised items (ROI)&nbsp;</strong></p><p><strong>Personalised items cannot be returned or refunded unless they are faulty.</strong></p>","[{""id"":1435,""name"":""Theme"",""value"":""Fireman Sam""}]",Personalised Fireman Sam Labels (8 Pack),/personalised-fireman-sam-labels-8-pack/,"Shop the Personalised Fireman Sam Labels (8 Pack) for your little one's belongings. These fun and durable labels are perfect for school, daycare, or home use.","fireman sam party supplies, fireman party, fireman sam labels",Personalised Fireman Sam Labels (8 Pack),,,,,FALSE,0.00,0.1,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,2,,,,,,,,,,
Product,Personalised Fortnite Bag Labels (8 Pack),physical,obl45,,none,0,0,4.99,0.95,0.00,0.00,1,65;70;79;360;459,"<p>Elevate your Fortnite-themed party with these Personalised Fortnite Bag Labels (8 Pack) from Party World. These high-quality labels feature vibrant designs inspired by the popular video game, perfect for personalizing party favor bags, backpacks, or water bottles. Each pack contains eight customisable labels, allowing you to add names or messages for a unique touch to your event. Made with durable materials, these labels are easy to apply, making them a convenient addition to your party supplies. Get your hands on these Personalised Fortnite Bag Labels (8 Pack) to level up your party decor and create memorable experiences for your guests.<br>&nbsp;</p><p><strong>Simply just add your text in the box for your own customised oval bag label.</strong><br><br>Quantity Per Pack:<br>- 8 Battle Royale Bag Labels.<br><br>Size:<br>-90mm x 60mm.</p><p><strong>Please Note: Please allow up to 2 working days for delivery of personalised items (ROI)&nbsp;</strong></p><p><strong>Personalised items cannot be returned or refunded unless they are faulty.</strong></p><p>&nbsp;</p>","[{""id"":4417,""name"":""Theme"",""value"":""Fortnite""},{""id"":4418,""name"":""Theme"",""value"":""Gaming""}]",Personalised Fortnite Bag Labels (8 Pack),/personalised-fortnite-bag-labels-8-pack/,Shop our high-quality Personalised Fortnite Bag Labels (8 Pack) to add a personal touch to your bags. Perfect for Fortnite fans of all ages.,,Personalised Fortnite Bag Labels (8 Pack),,,,,FALSE,0.00,0.1,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,6,,,,,,,,,,
Product,Personalised Harry Potter Bag Labels (8 Pack),physical,obl47,,none,0,0,4.99,0.95,0.00,0.00,1,239;360;502;503;65;66;68;70;79,"<div class=""tab-content"" style=""box-sizing: border-box; color: #221111; font-family: Lato, sans-serif; font-size: 14px;"">",,,/personalised-harry-potter-bag-labels-8-pack/,,,,,,,,FALSE,,0.1
Product,Personalised Hotel Transylvania Labels (8 Pack),physical,obl29,,none,0,0,4.99,1.52,0.00,0.00,1,79;360,<p>Customise your party bags with this cute Hotel Transylvania oval bag label that can be personalised with the name of your child.<br>Simply just add your text in the box for your own customised oval bag label.<br><br>Quantity Per Pack:<br>- 8 Hotel Transylvania Bag Labels.<br><br>Size:<br>-90mm x 60mm.<br><br>Please Note: There are no exchanges on personalised items as they are made to order.</p><p><strong>Please Note: Please allow up to 2 working days for delivery of personalised items (ROI)&nbsp;</strong></p><p><strong>Personalised items cannot be returned or refunded unless they are faulty.</strong></p>,"[{""id"":4298,""name"":""Theme"",""value"":""Hotel Transylvania""},{""id"":4299,""name"":""Theme"",""value"":""Halloween""}]",Personalised Hotel Transylvania Labels (8 Pack) | PartyWorld,/8pk-hotel-transylvania-labels/,Shop for Personalised Hotel Transylvania Labels (8 Pack) to add a spooky touch to your party decorations. Perfect for Halloween-themed events!,,Personalised Hotel Transylvania Labels (8 Pack),,,,,FALSE,0.00,0.1,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,Personalised Jurassic Bag Labels (8 Pack),physical,obl34,,none,0,0,4.00,0.95,0.00,0.00,1,65;79;360,<p>Customise your party bags with this cute Jurassic oval bag label that can be personalised with the name of your child.<br>Simply just add your text in the box for your own customised oval bag label.<br><br>Quantity Per Pack:<br>- 8 Jurassic Bag Labels.<br><br>Size:<br>-90mm x 60mm.<br><br>Please Note: There are no exchanges on personalised items as they are made to order.</p><p><strong>Please Note: Please allow up to 2 working days for delivery of personalised items (ROI)&nbsp;</strong></p><p><strong>Personalised items cannot be returned or refunded unless they are faulty.</strong></p>,"[{""id"":4364,""name"":""Theme"",""value"":""Jurassic""},{""id"":4365,""name"":""Theme"",""value"":""Dinosaur""}]",Personalised Jurassic Bag Labels (8 Pack) | PartyWorld,/personalised-jurassic-bag-labels-8-pack-/,Shop our Personalised Jurassic Bag Labels (8 Pack) for a fun and unique way to label your Loot bags. Perfect for kids and adults alike!,,Personalised Jurassic Bag Labels (8 Pack),,,,,FALSE,0.00,0.1,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,2,,,,,,,,,,
Product,Personalised Santa Bag Labels (8 Pack),physical,obl49,,none,0,0,4.99,0.95,0.00,0.00,1,79;360;51;413,"<div class=""tab-content"" style=""box-sizing: border-box; color: #221111; font-family: Lato, sans-serif; font-size: 14px;""> <div id=""description"" class=""tab-pane fade in active"" style=""box-sizing: border-box; opacity: 1; transition: opacity 0.15s linear 0s;"" role=""tabpanel""> <div id=""layer_field1"" style=""box-sizing: border-box; max-height: none; overflow: auto;""> <p class=""text-product-desc"" style=""box-sizing: border-box; margin: 0px 0px 10px; line-height: 1.75;"">Celebrate this Christmas festive season with these 8Pk Santa oval bag labels. This vibrant oval bag label will be a hit with all the kids. They can be personalised with the name of your little Boy or Girl Simply just add your text in the box for your own customised oval bag label.<br style=""box-sizing: border-box;""><br style=""box-sizing: border-box;"">Quantity Per Pack:<br style=""box-sizing: border-box;"">- 8 Santa Oval Bag Labels.<br style=""box-sizing: border-box;""><br style=""box-sizing: border-box;"">Size:<br style=""box-sizing: border-box;"">-90mm x 60mm.</p> <p><b>Please Note: Please allow up to 2 working days for delivery of personalised items (ROI)&nbsp;</b></p> <p><b>Personalised items cannot be returned or refunded unless they are faulty.</b></p> <p class=""text-product-desc"" style=""box-sizing: border-box; margin: 0px 0px 10px; line-height: 1.75;""><br style=""box-sizing: border-box;""><br style=""box-sizing: border-box;""><br style=""box-sizing: border-box;"">Please Note: There are no exchanges on personalised items as they are made to order.</p> </div> </div> </div> <div id=""socialFooter"" style=""box-sizing: border-box; color: #221111; font-family: Lato, sans-serif; font-size: 14px;"">&nbsp;</div>","[{""id"":4363,""name"":""Theme"",""value"":""Christmas""}]",Personalised Santa Bag Labels (8 Pack) - Christmas Stickers,/personalised-santa-bag-labels-8-pack-/,Shop our Personalised Santa Bag Labels (8 Pack) to add a festive touch to your gifts this holiday season. Perfect for creating a special touch!,,,,,,,FALSE,0.00,0.1,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,2,,,,,,,,,,
Product,Personalised Snowman Bag Labels (8 Pack),physical,obl48,,none,0,0,4.99,0.95,0.00,0.00,1,79;360,"<div class=""tab-content"" style=""box-sizing: border-box; color: #221111; font-family: Lato, sans-serif; font-size: 14px;""> <div id=""description"" class=""tab-pane fade in active"" style=""box-sizing: border-box; opacity: 1; transition: opacity 0.15s linear 0s;"" role=""tabpanel""> <div id=""layer_field1"" style=""box-sizing: border-box; max-height: none; overflow: auto;""> <p class=""text-product-desc"" style=""box-sizing: border-box; margin: 0px 0px 10px; line-height: 1.75;"">Celebrate this Christmas festive season with these 8Pk Snowman oval bag labels. This vibrant oval bag label will be a hit with all the kids. They can be personalised with the namepf your little Boy or Girl Simply just add your text in the box for your own customised oval bag label.<br style=""box-sizing: border-box;"" /><br style=""box-sizing: border-box;"" />Quantity Per Pack:<br style=""box-sizing: border-box;"" />- 8 Snowman Oval Bag Labels.<br style=""box-sizing: border-box;"" /><br style=""box-sizing: border-box;"" />Size:<br style=""box-sizing: border-box;"" />-90mmx60mm.</p> <p><b>Please Note: Please allow up to 2 working days for delivery of personalised items (ROI)&nbsp;</b></p> <p><b>Personalised items cannot be returned or refunded unless they are faulty.</b></p> <p class=""text-product-desc"" style=""box-sizing: border-box; margin: 0px 0px 10px; line-height: 1.75;""><br style=""box-sizing: border-box;"" /><br style=""box-sizing: border-box;"" /><br style=""box-sizing: border-box;"" /></p> </div> </div> </div>","[{""id"":4297,""name"":""Theme"",""value"":""Christmas""}]",Personalised Snowman Bag Labels (8 Pack) | PartyWorld,/personalised-snowman-bag-labels-8-pack-/,Shop our Personalised Snowman Bag Labels (8 Pack) to easily identify your bags during the holiday season. Customizable and durable for all your needs.,,Personalised Snowman Bag Labels (8 Pack),,,,,FALSE,0.00,0.1,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
Product,Personalised Sonic Bag Labels (8 Pack),physical,obl40,,none,10000,0,4.99,0.95,0.00,0.00,1,79;360;620,"<div> <div id=""description"" role=""tabpanel""> <div id=""layer_field1""> <p>Customise your party bags with this cute Sonic oval bag label that can be personalised with the name of your child.<br>Simply just add your text in the box for your own customised oval bag label.<br><br>Quantity Per Pack:<br>- 8 Sonic Bag Labels.<br><br>Size:<br>-90mm x 60mm.</p> <p>Please Note: Please allow up to 2 working days for delivery of personalised items (ROI)&nbsp;</p> <p>Personalised items cannot be returned or refunded unless they are faulty.</p> </div> </div> </div> <div id=""socialFooter"" style=""box-sizing: border-box; color: #221111; font-family: Lato, sans-serif; font-size: 14px;"">&nbsp;</div>","[{""id"":1437,""name"":""Theme"",""value"":""Sonic""},{""id"":4296,""name"":""Theme"",""value"":""Gaming""}]",Personalised Sonic Bag Labels (8 Pack)| Sonic Party Supplies,/personalised-sonic-bag-labels-8-pack-/,"Shop our Personalised Sonic Bag Labels (8 Pack) for a unique way to keep track of your belongings. Perfect for backpacks, gym bags, and more.",,,,,,,FALSE,0.00,0.1,0.00,0.00,0.00,TRUE,FALSE,,0,New,FALSE,0,,,,,,,,,,
